average,date,highest,lowest,order_count,volume,region_id,type_id,http_last_modified
18.9,2022-10-31,18.9,18.9,1,2500,10000044,183,2022-11-01T11:09:09Z
39,2022-10-31,39,39,1,2500,10000044,185,2022-11-01T11:09:09Z
399,2022-10-31,399,399,3,269864,10000044,202,2022-11-01T11:09:09Z
310,2022-10-31,310,310,3,34400,10000044,203,2022-11-01T11:09:09Z
299,2022-10-31,299,299,2,706700,10000044,204,2022-11-01T11:09:09Z
239,2022-10-31,239,239,2,167195,10000044,205,2022-11-01T11:09:09Z
19.99,2022-10-31,19.99,19.99,3,304930,10000044,210,2022-11-01T11:09:09Z
16.99,2022-10-31,16.99,16.99,2,250220,10000044,211,2022-11-01T11:09:09Z
23.99,2022-10-31,23.99,23.99,3,330859,10000044,212,2022-11-01T11:09:09Z
15.99,2022-10-31,15.99,15.99,3,174027,10000044,213,2022-11-01T11:09:09Z
59.99,2022-10-31,59.99,59.99,1,3000,10000044,225,2022-11-01T11:09:09Z
79010,2022-10-31,79010,79010,1,1,10000044,434,2022-11-01T11:09:09Z
36006.67,2022-10-31,40000,28020,2,3,10000044,439,2022-11-01T11:09:09Z
850000,2022-10-31,850000,850000,1,1,10000044,444,2022-11-01T11:09:09Z
8200,2022-10-31,8200,8200,1,88,10000044,450,2022-11-01T11:09:09Z
463200,2022-10-31,463200,463200,1,1,10000044,459,2022-11-01T11:09:09Z
2800333.33,2022-10-31,2801000,2800000,2,3,10000044,482,2022-11-01T11:09:09Z
10020,2022-10-31,10020,10020,1,85,10000044,484,2022-11-01T11:09:09Z
170200,2022-10-31,170200,170200,1,1,10000044,490,2022-11-01T11:09:09Z
26000,2022-10-31,26000,26000,3,125,10000044,499,2022-11-01T11:09:09Z
899000,2022-10-31,899000,899000,1,1,10000044,527,2022-11-01T11:09:09Z
8001,2022-10-31,8001,8001,1,79,10000044,561,2022-11-01T11:09:09Z
43010,2022-10-31,43010,43010,1,2,10000044,564,2022-11-01T11:09:09Z
200000,2022-10-31,200000,200000,1,2,10000044,584,2022-11-01T11:09:09Z
350000,2022-10-31,350000,350000,1,3,10000044,597,2022-11-01T11:09:09Z
510000,2022-10-31,510000,510000,2,6,10000044,605,2022-11-01T11:09:09Z
420000,2022-10-31,420000,420000,1,1,10000044,607,2022-11-01T11:09:09Z
8999000,2022-10-31,8999000,8999000,2,4,10000044,621,2022-11-01T11:09:09Z
5999000,2022-10-31,5999000,5999000,1,5,10000044,632,2022-11-01T11:09:09Z
329000000,2022-10-31,329000000,329000000,1,1,10000044,645,2022-11-01T11:09:09Z
3700000,2022-10-31,3700000,3700000,1,1,10000044,656,2022-11-01T11:09:09Z
149800,2022-10-31,149800,149800,2,2,10000044,672,2022-11-01T11:09:09Z
3425000,2022-10-31,3425000,3425000,2,2,10000044,989,2022-11-01T11:09:09Z
110000,2022-10-31,110000,110000,1,1,10000044,1139,2022-11-01T11:09:09Z
150000,2022-10-31,150000,150000,1,1,10000044,1140,2022-11-01T11:09:09Z
275000,2022-10-31,275000,275000,1,1,10000044,1143,2022-11-01T11:09:09Z
400000,2022-10-31,400000,400000,1,1,10000044,1145,2022-11-01T11:09:09Z
2299000,2022-10-31,2299000,2299000,1,1,10000044,1236,2022-11-01T11:09:09Z
584285.71,2022-10-31,586000,584000,5,7,10000044,1405,2022-11-01T11:09:09Z
869000,2022-10-31,869000,869000,1,1,10000044,1447,2022-11-01T11:09:09Z
999400,2022-10-31,1000000,999000,2,5,10000044,1877,2022-11-01T11:09:09Z
1199000,2022-10-31,1199000,1199000,1,1,10000044,1952,2022-11-01T11:09:09Z
7779400,2022-10-31,7799000,7750000,2,5,10000044,2006,2022-11-01T11:09:09Z
65000,2022-10-31,65000,65000,2,23,10000044,2018,2022-11-01T11:09:09Z
1333266.67,2022-10-31,2000000,999900,3,3,10000044,2032,2022-11-01T11:09:09Z
35000,2022-10-31,35000,35000,1,1,10000044,2046,2022-11-01T11:09:09Z
1500000,2022-10-31,1500000,1500000,1,1,10000044,2048,2022-11-01T11:09:09Z
57020,2022-10-31,57020,57020,1,3,10000044,2173,2022-11-01T11:09:09Z
978421.05,2022-10-31,1500000,844500,4,19,10000044,2185,2022-11-01T11:09:09Z
6302,2022-10-31,6302,6302,1,1,10000044,2203,2022-11-01T11:09:09Z
410,2022-10-31,410,410,1,566313,10000044,2398,2022-11-01T11:09:09Z
93990,2022-10-31,93990,93990,2,20,10000044,2444,2022-11-01T11:09:09Z
1933333.33,2022-10-31,2200000,1800000,4,15,10000044,2446,2022-11-01T11:09:09Z
369000,2022-10-31,369000,369000,1,5,10000044,2456,2022-11-01T11:09:09Z
450000,2022-10-31,450000,450000,3,100,10000044,2466,2022-11-01T11:09:09Z
13000,2022-10-31,13000,13000,1,19,10000044,2486,2022-11-01T11:09:09Z
400000,2022-10-31,400000,400000,1,1,10000044,2487,2022-11-01T11:09:09Z
799,2022-10-31,799,799,2,10000,10000044,2510,2022-11-01T11:09:09Z
81010,2022-10-31,81010,81010,1,1,10000044,2550,2022-11-01T11:09:09Z
2500000,2022-10-31,2500000,2500000,1,1,10000044,2605,2022-11-01T11:09:09Z
129,2022-10-31,129,129,1,10000,10000044,2647,2022-11-01T11:09:09Z
1000,2022-10-31,1000,1000,1,20000,10000044,2679,2022-11-01T11:09:09Z
6000000,2022-10-31,6000000,6000000,1,2,10000044,3540,2022-11-01T11:09:09Z
68010,2022-10-31,68010,68010,2,2,10000044,3606,2022-11-01T11:09:09Z
107,2022-10-31,107,107,2,54300,10000044,3643,2022-11-01T11:09:09Z
300,2022-10-31,300,300,2,13020,10000044,3645,2022-11-01T11:09:09Z
294,2022-10-31,294,294,1,10,10000044,3683,2022-11-01T11:09:09Z
12071.38,2022-10-31,12071.38,12071.38,2,2500,10000044,3713,2022-11-01T11:09:09Z
115,2022-10-31,115,115,1,33144,10000044,3715,2022-11-01T11:09:09Z
48000,2022-10-31,48000,48000,1,3,10000044,3829,2022-11-01T11:09:09Z
2000000,2022-10-31,2000000,2000000,1,1,10000044,3841,2022-11-01T11:09:09Z
699,2022-10-31,699,699,1,536,10000044,3987,2022-11-01T11:09:09Z
2999000,2022-10-31,2999000,2999000,1,1,10000044,4250,2022-11-01T11:09:09Z
3000000,2022-10-31,3000000,3000000,1,1,10000044,4254,2022-11-01T11:09:09Z
2750000,2022-10-31,2800000,2700000,2,2,10000044,4383,2022-11-01T11:09:09Z
1400000,2022-10-31,1400000,1400000,2,3,10000044,4403,2022-11-01T11:09:09Z
1499000,2022-10-31,1499000,1499000,1,1,10000044,4405,2022-11-01T11:09:09Z
100000,2022-10-31,100000,100000,1,1,10000044,4871,2022-11-01T11:09:09Z
90050,2022-10-31,90050,90050,1,4,10000044,5445,2022-11-01T11:09:09Z
420000,2022-10-31,420000,420000,2,3,10000044,5933,2022-11-01T11:09:09Z
131300,2022-10-31,131300,131300,1,1,10000044,5955,2022-11-01T11:09:09Z
47000,2022-10-31,47000,47000,1,1,10000044,6527,2022-11-01T11:09:09Z
520,2022-10-31,520,520,2,30958,10000044,9850,2022-11-01T11:09:09Z
470000,2022-10-31,470000,470000,2,5,10000044,10246,2022-11-01T11:09:09Z
13000,2022-10-31,13000,13000,1,107,10000044,10629,2022-11-01T11:09:09Z
279000,2022-10-31,279000,279000,1,2,10000044,11105,2022-11-01T11:09:09Z
50000,2022-10-31,50000,50000,1,2,10000044,11132,2022-11-01T11:09:09Z
50000,2022-10-31,50000,50000,1,1,10000044,11134,2022-11-01T11:09:09Z
34310000,2022-10-31,34310000,34310000,1,1,10000044,11198,2022-11-01T11:09:09Z
5800,2022-10-31,5800,5800,1,50,10000044,11285,2022-11-01T11:09:09Z
35000000,2022-10-31,35000000,35000000,1,2,10000044,11393,2022-11-01T11:09:09Z
2001000,2022-10-31,2001000,2001000,1,1,10000044,11640,2022-11-01T11:09:09Z
135000000,2022-10-31,135000000,135000000,1,1,10000044,12023,2022-11-01T11:09:09Z
55000000,2022-10-31,55000000,55000000,2,2,10000044,13209,2022-11-01T11:09:09Z
44980,2022-10-31,44980,44980,1,10,10000044,15508,2022-11-01T11:09:09Z
49000,2022-10-31,49000,49000,1,6,10000044,15510,2022-11-01T11:09:09Z
1000000,2022-10-31,1000000,1000000,1,4,10000044,16236,2022-11-01T11:09:09Z
338,2022-10-31,338,338,1,14517,10000044,16272,2022-11-01T11:09:09Z
6001000,2022-10-31,6001000,6001000,2,4,10000044,16278,2022-11-01T11:09:09Z
25000,2022-10-31,25000,25000,2,2,10000044,16391,2022-11-01T11:09:09Z
6500,2022-10-31,6500,6500,1,1,10000044,16638,2022-11-01T11:09:09Z
35.01,2022-10-31,35.01,35.01,1,13712,10000044,17456,2022-11-01T11:09:09Z
7.19,2022-10-31,7.19,7.19,1,34060,10000044,17463,2022-11-01T11:09:09Z
13.01,2022-10-31,13.01,13.01,1,1338,10000044,17464,2022-11-01T11:09:09Z
38990000,2022-10-31,38990000,38990000,1,7,10000044,17480,2022-11-01T11:09:09Z
120325,2022-10-31,179500,100600,4,8,10000044,17938,2022-11-01T11:09:09Z
100000,2022-10-31,100000,100000,1,1,10000044,19404,2022-11-01T11:09:09Z
250100,2022-10-31,250100,250100,2,11,10000044,19405,2022-11-01T11:09:09Z
795000,2022-10-31,795000,795000,1,1,10000044,19812,2022-11-01T11:09:09Z
245454.55,2022-10-31,2000000,70000,2,11,10000044,22175,2022-11-01T11:09:09Z
1500000,2022-10-31,1500000,1500000,1,1,10000044,22177,2022-11-01T11:09:09Z
47910,2022-10-31,47910,47910,3,5,10000044,22542,2022-11-01T11:09:09Z
280000,2022-10-31,280000,280000,1,3,10000044,23527,2022-11-01T11:09:09Z
12020,2022-10-31,12020,12020,1,1,10000044,23533,2022-11-01T11:09:09Z
219000,2022-10-31,219000,219000,1,5,10000044,23559,2022-11-01T11:09:09Z
1000,2022-10-31,1000,1000,1,500,10000044,24490,2022-11-01T11:09:09Z
600,2022-10-31,600,600,1,1000,10000044,24493,2022-11-01T11:09:09Z
249,2022-10-31,249,249,1,20000,10000044,24499,2022-11-01T11:09:09Z
498,2022-10-31,498,498,1,3000,10000044,24509,2022-11-01T11:09:09Z
3450000,2022-10-31,3450000,3450000,1,4,10000044,25266,2022-11-01T11:09:09Z
12500,2022-10-31,12500,12500,1,92,10000044,25275,2022-11-01T11:09:09Z
560.1,2022-10-31,560.1,560.1,1,15,10000044,25588,2022-11-01T11:09:09Z
30000,2022-10-31,30000,30000,1,3,10000044,25590,2022-11-01T11:09:09Z
67000,2022-10-31,67000,67000,1,14,10000044,25591,2022-11-01T11:09:09Z
1005,2022-10-31,1005,1005,1,7,10000044,25596,2022-11-01T11:09:09Z
100,2022-10-31,100,100,1,12,10000044,25597,2022-11-01T11:09:09Z
450,2022-10-31,450,450,1,42,10000044,25598,2022-11-01T11:09:09Z
12100,2022-10-31,12100,12100,1,36,10000044,25600,2022-11-01T11:09:09Z
450,2022-10-31,450,450,1,34,10000044,25601,2022-11-01T11:09:09Z
1000000,2022-10-31,1000000,1000000,1,1,10000044,25861,2022-11-01T11:09:09Z
7999000,2022-10-31,7999000,7999000,2,2,10000044,25896,2022-11-01T11:09:09Z
34990000,2022-10-31,34990000,34990000,1,1,10000044,26374,2022-11-01T11:09:09Z
1145000,2022-10-31,1145000,1145000,1,1,10000044,28576,2022-11-01T11:09:09Z
1699000,2022-10-31,1699000,1699000,1,2,10000044,28578,2022-11-01T11:09:09Z
18000,2022-10-31,18000,18000,1,1,10000044,29009,2022-11-01T11:09:09Z
55000,2022-10-31,75000,15000,6,96,10000044,30013,2022-11-01T11:09:09Z
1410000,2022-10-31,1410000,1410000,1,1,10000044,31201,2022-11-01T11:09:09Z
180933.33,2022-10-31,304800,119000,5,6,10000044,31213,2022-11-01T11:09:09Z
96583.33,2022-10-31,98000,80000,3,12,10000044,31238,2022-11-01T11:09:09Z
289100,2022-10-31,289100,289100,1,1,10000044,31370,2022-11-01T11:09:09Z
499000,2022-10-31,499000,499000,2,2,10000044,31668,2022-11-01T11:09:09Z
499000,2022-10-31,499000,499000,2,2,10000044,31680,2022-11-01T11:09:09Z
3500000,2022-10-31,3500000,3500000,1,10,10000044,31874,2022-11-01T11:09:09Z
300000,2022-10-31,300000,300000,1,50,10000044,32006,2022-11-01T11:09:09Z
648900,2022-10-31,648900,648900,2,40,10000044,32014,2022-11-01T11:09:09Z
417933.33,2022-10-31,453800,400000,3,3,10000044,32880,2022-11-01T11:09:09Z
245000,2022-10-31,245000,245000,1,1,10000044,33007,2022-11-01T11:09:09Z
209000,2022-10-31,209000,209000,1,1,10000044,33009,2022-11-01T11:09:09Z
109000,2022-10-31,109000,109000,1,1,10000044,33011,2022-11-01T11:09:09Z
420066.67,2022-10-31,500000,380100,6,9,10000044,33180,2022-11-01T11:09:09Z
3111,2022-10-31,3111,3111,1,1,10000044,34206,2022-11-01T11:09:09Z
700000,2022-10-31,700000,700000,1,1,10000044,35659,2022-11-01T11:09:09Z
500000,2022-10-31,500000,500000,1,61,10000044,41490,2022-11-01T11:09:09Z
500000,2022-10-31,500000,500000,1,7,10000044,43699,2022-11-01T11:09:09Z
2799000,2022-10-31,2799000,2799000,1,1,10000044,43700,2022-11-01T11:09:09Z
500000,2022-10-31,500000,500000,1,1,10000044,47870,2022-11-01T11:09:09Z
1000000,2022-10-31,1000000,1000000,1,1,10000044,47871,2022-11-01T11:09:09Z
1700,2022-10-31,1700,1700,1,1000,10000044,47930,2022-11-01T11:09:09Z
2750,2022-10-31,2750,2750,3,7200,10000044,47934,2022-11-01T11:09:09Z
1000000,2022-10-31,1000000,1000000,1,1,10000044,55688,2022-11-01T11:09:09Z
700000000,2022-10-31,700000000,700000000,1,1,10000044,56202,2022-11-01T11:09:09Z
2550000,2022-10-31,2550000,2550000,5,33,10000045,2436,2022-11-01T11:09:09Z
16000,2022-10-31,16000,16000,1,12000,10000045,4051,2022-11-01T11:09:09Z
100000,2022-10-31,100000,100000,1,3,10000045,5599,2022-11-01T11:09:09Z
50000,2022-10-31,50000,50000,1,1,10000045,17366,2022-11-01T11:09:09Z
120000,2022-10-31,120000,120000,1,1,10000045,35660,2022-11-01T11:09:09Z
4.03,2022-10-31,4.03,4.03,3,800223,10000046,34,2022-11-01T11:09:09Z
8.53,2022-10-31,8.53,8.53,2,124634,10000046,35,2022-11-01T11:09:09Z
68,2022-10-31,68,68,2,1506441,10000046,36,2022-11-01T11:09:09Z
440,2022-10-31,440,440,4,1388318,10000046,37,2022-11-01T11:09:09Z
503,2022-10-31,503,503,1,1,10000046,38,2022-11-01T11:09:09Z
750,2022-10-31,750,750,1,18,10000046,40,2022-11-01T11:09:09Z
147,2022-10-31,147,147,3,6000,10000046,209,2022-11-01T11:09:09Z
20000,2022-10-31,20000,20000,1,4,10000046,377,2022-11-01T11:09:09Z
325000,2022-10-31,325000,325000,1,1,10000046,380,2022-11-01T11:09:09Z
258400,2022-10-31,258400,258400,1,2,10000046,394,2022-11-01T11:09:09Z
1494000,2022-10-31,1494000,1494000,1,1,10000046,438,2022-11-01T11:09:09Z
3099666.67,2022-10-31,3100000,3099000,3,3,10000046,440,2022-11-01T11:09:09Z
1700166.67,2022-10-31,1701000,1700000,6,6,10000046,448,2022-11-01T11:09:09Z
1500000,2022-10-31,1500000,1500000,1,2,10000046,482,2022-11-01T11:09:09Z
1129000,2022-10-31,1129000,1129000,3,5,10000046,519,2022-11-01T11:09:09Z
1210000,2022-10-31,1210000,1210000,4,5,10000046,527,2022-11-01T11:09:09Z
100000,2022-10-31,100000,100000,1,2,10000046,578,2022-11-01T11:09:09Z
250000,2022-10-31,250000,250000,1,1,10000046,582,2022-11-01T11:09:09Z
900000,2022-10-31,900000,900000,1,1,10000046,583,2022-11-01T11:09:09Z
900000,2022-10-31,900000,900000,1,1,10000046,585,2022-11-01T11:09:09Z
1299000,2022-10-31,1299000,1299000,4,8,10000046,605,2022-11-01T11:09:09Z
900000,2022-10-31,900000,900000,1,1,10000046,608,2022-11-01T11:09:09Z
13500000,2022-10-31,13500000,13500000,2,2,10000046,622,2022-11-01T11:09:09Z
11990000,2022-10-31,11990000,11990000,1,1,10000046,626,2022-11-01T11:09:09Z
373200000,2022-10-31,373200000,373200000,1,1,10000046,645,2022-11-01T11:09:09Z
1000000,2022-10-31,1000000,1000000,3,3,10000046,648,2022-11-01T11:09:09Z
3000000,2022-10-31,3000000,3000000,1,1,10000046,649,2022-11-01T11:09:09Z
2000000,2022-10-31,2000000,2000000,1,2,10000046,650,2022-11-01T11:09:09Z
4999000,2022-10-31,4999000,4999000,1,1,10000046,654,2022-11-01T11:09:09Z
4000000,2022-10-31,4000000,4000000,2,4,10000046,655,2022-11-01T11:09:09Z
4998000,2022-10-31,4998000,4998000,1,1,10000046,656,2022-11-01T11:09:09Z
6000000,2022-10-31,6000000,6000000,2,3,10000046,657,2022-11-01T11:09:09Z
49986.67,2022-10-31,49990,49980,3,3,10000046,672,2022-11-01T11:09:09Z
20000,2022-10-31,20000,20000,5,5,10000046,1182,2022-11-01T11:09:09Z
542766.67,2022-10-31,542800,542700,5,6,10000046,1236,2022-11-01T11:09:09Z
650000,2022-10-31,650000,650000,2,2,10000046,1306,2022-11-01T11:09:09Z
7000,2022-10-31,7000,7000,1,2,10000046,1317,2022-11-01T11:09:09Z
375000,2022-10-31,375000,375000,12,42,10000046,1319,2022-11-01T11:09:09Z
389000,2022-10-31,389000,389000,1,2,10000046,1335,2022-11-01T11:09:09Z
674668.75,2022-10-31,674700,674600,5,16,10000046,1355,2022-11-01T11:09:09Z
100000,2022-10-31,100000,100000,1,5,10000046,1403,2022-11-01T11:09:09Z
420660,2022-10-31,420900,419000,18,35,10000046,1405,2022-11-01T11:09:09Z
712300,2022-10-31,749500,699900,2,4,10000046,1422,2022-11-01T11:09:09Z
1172000,2022-10-31,1172000,1172000,1,1,10000046,1436,2022-11-01T11:09:09Z
554350,2022-10-31,559900,552000,5,8,10000046,1447,2022-11-01T11:09:09Z
699900,2022-10-31,699900,699900,3,3,10000046,1541,2022-11-01T11:09:09Z
1250000,2022-10-31,1250000,1250000,5,9,10000046,1978,2022-11-01T11:09:09Z
946571.43,2022-10-31,946800,945000,6,7,10000046,1999,2022-11-01T11:09:09Z
1000000,2022-10-31,1000000,1000000,1,1,10000046,2024,2022-11-01T11:09:09Z
613888.89,2022-10-31,725000,600000,7,9,10000046,2032,2022-11-01T11:09:09Z
750000,2022-10-31,750000,750000,3,3,10000046,2038,2022-11-01T11:09:09Z
389800,2022-10-31,389800,389800,18,18,10000046,2048,2022-11-01T11:09:09Z
1450000,2022-10-31,1450000,1450000,2,2,10000046,2117,2022-11-01T11:09:09Z
997722.22,2022-10-31,1011000,987100,3,9,10000046,2175,2022-11-01T11:09:09Z
22500,2022-10-31,22500,22500,1,5,10000046,2183,2022-11-01T11:09:09Z
1143750,2022-10-31,1144000,1143000,3,20,10000046,2185,2022-11-01T11:09:09Z
1999000,2022-10-31,1999000,1999000,3,21,10000046,2195,2022-11-01T11:09:09Z
405000,2022-10-31,405000,405000,2,10,10000046,2205,2022-11-01T11:09:09Z
795000,2022-10-31,795000,795000,1,3,10000046,2254,2022-11-01T11:09:09Z
1599000,2022-10-31,1599000,1599000,18,23,10000046,2281,2022-11-01T11:09:09Z
1497000,2022-10-31,1497000,1497000,3,3,10000046,2299,2022-11-01T11:09:09Z
1598000,2022-10-31,1598000,1598000,3,3,10000046,2301,2022-11-01T11:09:09Z
1090000,2022-10-31,1090000,1090000,1,1,10000046,2303,2022-11-01T11:09:09Z
1500000,2022-10-31,1500000,1500000,1,2,10000046,2333,2022-11-01T11:09:09Z
997800,2022-10-31,997800,997800,1,1,10000046,2364,2022-11-01T11:09:09Z
100000,2022-10-31,100000,100000,1,3,10000046,2367,2022-11-01T11:09:09Z
500,2022-10-31,500,500,2,5940,10000046,2390,2022-11-01T11:09:09Z
725,2022-10-31,725,725,1,6000,10000046,2392,2022-11-01T11:09:09Z
629.9,2022-10-31,629.9,629.9,1,6000,10000046,2395,2022-11-01T11:09:09Z
780,2022-10-31,780,780,1,6000,10000046,2397,2022-11-01T11:09:09Z
4734000,2022-10-31,4734000,4734000,2,11,10000046,2420,2022-11-01T11:09:09Z
2248000,2022-10-31,2249000,2241000,20,120,10000046,2436,2022-11-01T11:09:09Z
1819000,2022-10-31,1819000,1819000,1,4,10000046,2446,2022-11-01T11:09:09Z
12000,2022-10-31,12000,12000,1,8,10000046,2454,2022-11-01T11:09:09Z
444800,2022-10-31,444800,444800,3,8,10000046,2456,2022-11-01T11:09:09Z
14000,2022-10-31,14000,14000,1,15,10000046,2464,2022-11-01T11:09:09Z
425000,2022-10-31,425000,425000,4,105,10000046,2466,2022-11-01T11:09:09Z
433907.58,2022-10-31,434000,433900,10,66,10000046,2488,2022-11-01T11:09:09Z
795000,2022-10-31,795000,795000,1,1,10000046,2524,2022-11-01T11:09:09Z
795000,2022-10-31,795000,795000,1,1,10000046,2525,2022-11-01T11:09:09Z
735000,2022-10-31,735000,735000,2,2,10000046,2531,2022-11-01T11:09:09Z
795000,2022-10-31,795000,795000,1,3,10000046,2534,2022-11-01T11:09:09Z
878000,2022-10-31,878000,878000,2,2,10000046,2539,2022-11-01T11:09:09Z
1029000,2022-10-31,1029000,1029000,2,2,10000046,2547,2022-11-01T11:09:09Z
795000,2022-10-31,795000,795000,1,1,10000046,2549,2022-11-01T11:09:09Z
795000,2022-10-31,795000,795000,1,1,10000046,2551,2022-11-01T11:09:09Z
864900,2022-10-31,864900,864900,2,2,10000046,2553,2022-11-01T11:09:09Z
1724000,2022-10-31,1724000,1724000,1,1,10000046,2559,2022-11-01T11:09:09Z
1825000,2022-10-31,1825000,1825000,1,1,10000046,2563,2022-11-01T11:09:09Z
1859000,2022-10-31,1859000,1859000,1,2,10000046,2567,2022-11-01T11:09:09Z
1299000,2022-10-31,1299000,1299000,1,1,10000046,2571,2022-11-01T11:09:09Z
2049000,2022-10-31,2049000,2049000,1,1,10000046,2575,2022-11-01T11:09:09Z
294900,2022-10-31,294900,294900,14,18,10000046,2605,2022-11-01T11:09:09Z
535,2022-10-31,535,535,23,191837,10000046,2629,2022-11-01T11:09:09Z
135,2022-10-31,135,135,13,249225,10000046,2679,2022-11-01T11:09:09Z
693900,2022-10-31,693900,693900,1,2,10000046,2889,2022-11-01T11:09:09Z
2000000,2022-10-31,2000000,2000000,2,4,10000046,2937,2022-11-01T11:09:09Z
1925000,2022-10-31,1925000,1925000,1,1,10000046,2969,2022-11-01T11:09:09Z
1110000,2022-10-31,1110000,1110000,1,1,10000046,2977,2022-11-01T11:09:09Z
139000000,2022-10-31,139000000,139000000,1,1,10000046,2998,2022-11-01T11:09:09Z
955000,2022-10-31,955000,955000,1,2,10000046,3033,2022-11-01T11:09:09Z
1992000,2022-10-31,1992000,1992000,1,5,10000046,3082,2022-11-01T11:09:09Z
8000000,2022-10-31,8000000,8000000,1,1,10000046,3093,2022-11-01T11:09:09Z
8000000,2022-10-31,8000000,8000000,1,1,10000046,3096,2022-11-01T11:09:09Z
8000000,2022-10-31,8000000,8000000,1,1,10000046,3125,2022-11-01T11:09:09Z
546000,2022-10-31,546000,546000,1,3,10000046,3162,2022-11-01T11:09:09Z
1000000,2022-10-31,1000000,1000000,1,8,10000046,3178,2022-11-01T11:09:09Z
6500000,2022-10-31,6500000,6500000,1,1,10000046,3190,2022-11-01T11:09:09Z
8000000,2022-10-31,8000000,8000000,4,4,10000046,3193,2022-11-01T11:09:09Z
7200000,2022-10-31,7200000,7200000,4,4,10000046,3205,2022-11-01T11:09:09Z
1926200,2022-10-31,1931000,1919000,5,5,10000046,3244,2022-11-01T11:09:09Z
6029000,2022-10-31,6029000,6029000,2,2,10000046,3256,2022-11-01T11:09:09Z
366000,2022-10-31,399000,300000,3,3,10000046,3296,2022-11-01T11:09:09Z
195000,2022-10-31,195000,195000,1,1,10000046,3465,2022-11-01T11:09:09Z
1100000,2022-10-31,1100000,1100000,1,2,10000046,3496,2022-11-01T11:09:09Z
1950000,2022-10-31,1950000,1950000,6,7,10000046,3504,2022-11-01T11:09:09Z
1250000,2022-10-31,1250000,1250000,7,10,10000046,3530,2022-11-01T11:09:09Z
425000,2022-10-31,425000,425000,1,1,10000046,3568,2022-11-01T11:09:09Z
1816666.67,2022-10-31,2250000,1600000,2,3,10000046,3578,2022-11-01T11:09:09Z
1399000,2022-10-31,1399000,1399000,1,1,10000046,3608,2022-11-01T11:09:09Z
10000,2022-10-31,10000,10000,1,510,10000046,3689,2022-11-01T11:09:09Z
400000,2022-10-31,400000,400000,1,1,10000046,3766,2022-11-01T11:09:09Z
900,2022-10-31,900,900,2,10700,10000046,3779,2022-11-01T11:09:09Z
50000,2022-10-31,50000,50000,3,6,10000046,3829,2022-11-01T11:09:09Z
675000,2022-10-31,675000,675000,7,10,10000046,3831,2022-11-01T11:09:09Z
895700,2022-10-31,895700,895700,8,13,10000046,3841,2022-11-01T11:09:09Z
1080000,2022-10-31,1080000,1080000,4,8,10000046,3888,2022-11-01T11:09:09Z
38995000,2022-10-31,39000000,38990000,2,2,10000046,3898,2022-11-01T11:09:09Z
2199000,2022-10-31,2199000,2199000,1,1,10000046,3955,2022-11-01T11:09:09Z
1500000,2022-10-31,1500000,1500000,1,3,10000046,3989,2022-11-01T11:09:09Z
30000,2022-10-31,30000,30000,1,1,10000046,4025,2022-11-01T11:09:09Z
80000,2022-10-31,80000,80000,2,3,10000046,4027,2022-11-01T11:09:09Z
15480,2022-10-31,15480,15480,2,12000,10000046,4051,2022-11-01T11:09:09Z
4001000,2022-10-31,4001000,4001000,2,2,10000046,4250,2022-11-01T11:09:09Z
1396333.33,2022-10-31,1397000,1396000,3,3,10000046,4260,2022-11-01T11:09:09Z
3476000,2022-10-31,3476000,3476000,1,1,10000046,4383,2022-11-01T11:09:09Z
220000,2022-10-31,220000,220000,3,3,10000046,4395,2022-11-01T11:09:09Z
5399000,2022-10-31,5399000,5399000,1,2,10000046,4399,2022-11-01T11:09:09Z
1704615.38,2022-10-31,2170000,1620000,10,13,10000046,4403,2022-11-01T11:09:09Z
1407916.67,2022-10-31,1485000,1300000,14,36,10000046,4405,2022-11-01T11:09:09Z
5333.67,2022-10-31,14000,1000.5,3,3,10000046,4435,2022-11-01T11:09:09Z
50000,2022-10-31,50000,50000,1,1,10000046,4471,2022-11-01T11:09:09Z
20000,2022-10-31,20000,20000,2,6,10000046,4787,2022-11-01T11:09:09Z
98000,2022-10-31,98000,98000,4,4,10000046,4871,2022-11-01T11:09:09Z
44000,2022-10-31,44000,44000,1,1,10000046,5011,2022-11-01T11:09:09Z
450100,2022-10-31,450100,450100,1,4,10000046,5051,2022-11-01T11:09:09Z
20000,2022-10-31,20000,20000,1,1,10000046,5137,2022-11-01T11:09:09Z
14000,2022-10-31,14000,14000,1,2,10000046,5141,2022-11-01T11:09:09Z
3900,2022-10-31,3900,3900,1,8,10000046,5245,2022-11-01T11:09:09Z
35000,2022-10-31,35000,35000,1,18,10000046,5302,2022-11-01T11:09:09Z
20000,2022-10-31,20000,20000,1,5,10000046,5363,2022-11-01T11:09:09Z
50000,2022-10-31,50000,50000,1,1,10000046,5439,2022-11-01T11:09:09Z
76000,2022-10-31,76000,76000,1,1,10000046,5443,2022-11-01T11:09:09Z
85205,2022-10-31,85910,84500,2,2,10000046,5445,2022-11-01T11:09:09Z
93900,2022-10-31,93900,93900,2,2,10000046,5493,2022-11-01T11:09:09Z
110000,2022-10-31,110000,110000,1,4,10000046,5533,2022-11-01T11:09:09Z
45000,2022-10-31,45000,45000,1,1,10000046,5743,2022-11-01T11:09:09Z
1950000,2022-10-31,1950000,1950000,2,2,10000046,5839,2022-11-01T11:09:09Z
14000,2022-10-31,14000,14000,4,4,10000046,5971,2022-11-01T11:09:09Z
